ActivityType	DateTime	TransDateTime	ServiceOrderID	OrderType	Quantity	OrderStatus	TradeAccount	BuySell	Price	Price2	FillPrice	FilledQuantity	Note	PositionQuantity	OrderActionSource	InternalOrderID	OpenClose	IsAutomated	Symbol	ParentInternalOrderID	FillExecutionServiceID	HighDuringPosition	LowDuringPosition	AccountBalance	ExchangeOrderID	ClientOrderID	TimeInForce	Username
Orders	2026-07-08  13:40:41.656769	2026-07-08  13:40:41.656766	47455789	Stop Limit	2	Canceled	TM_6	Sell	29269.0000000	29259.0000000			IPS(all)+TM(all+last50)	1	Trading Evaluator (Canceled). Info: Simulated order canceled. Text: Tag: IPS(all)+TM(all+last50)	24767117	Close	Y	NQU26					0.00	47455789	24767117.83633	Good till Canceled	shimishon
Orders	2026-07-08  13:40:41.656840	2026-07-08  13:40:41.656839	47455944	Trailing Stop	1	Pending Open	TM_6	Sell	29363.2500000				IPS(all)+TM(all+last50)	1	Trading Evaluator (New). Info: Order from DTC client #3445. Sierra Chart. 89.139.146.193. Username:shimishon | Client text: Tag: IPS(all)+TM(all+last50). Text: Tag: IPS(all)+TM(all+last50)	24767254	Close	Y	NQU26					0.00		24767254.35771	Good till Canceled	shimishon
Orders	2026-07-08  13:40:41.656853	2026-07-08  13:40:41.656852	47455944	Trailing Stop	1	Open	TM_6	Sell	29363.2500000				IPS(all)+TM(all+last50)	1	Trading Evaluator (Order update). Info: Simulated order accepted. Text: Tag: IPS(all)+TM(all+last50)	24767254	Close	Y	NQU26					0.00	47455944	24767254.35771	Good till Canceled	shimishon
Orders	2026-07-08  13:40:42.400376	2026-07-08  13:40:42.400372	47455944	Trailing Stop	1	Pending Modify	TM_6	Sell	29363.2500000				IPS(all)+TM(all+last50)	1	Auto trail order modification. Trigger price: 29374.50. Using LastModifyQuantity of 1. Using new provided price. Requested Price: 29363.75. Requested Quantity: 1	24767254	Close	Y	NQU26					0.00	47455944	24767254.35771	Good till Canceled	shimishon
Orders	2026-07-08  13:40:42.564497	2026-07-08  13:40:42.564495	47455944	Trailing Stop	1	Open	TM_6	Sell	29363.7500000				IPS(all)+TM(all+last50)	1	Trading Evaluator (Cancel/Replace complete). Info: Simulated order modify complete. Text: Tag: IPS(all)+TM(all+last50)	24767254	Close	Y	NQU26					0.00	47455944	24767254.35771	Good till Canceled	shimishon
Orders	2026-07-08  13:40:42.676665	2026-07-08  13:40:42.676663	47455944	Trailing Stop	1	Pending Modify	TM_6	Sell	29363.7500000				IPS(all)+TM(all+last50)	1	Auto trail order modification. Trigger price: 29375.00. Using LastModifyQuantity of 1. Using new provided price. Requested Price: 29364.25. Requested Quantity: 1	24767254	Close	Y	NQU26					0.00	47455944	24767254.35771	Good till Canceled	shimishon
Orders	2026-07-08  13:40:42.908957	2026-07-08  13:40:42.908954	47455944	Trailing Stop	1	Open	TM_6	Sell	29364.2500000				IPS(all)+TM(all+last50)	1	Trading Evaluator (Cancel/Replace complete). Info: Simulated order modify complete. Text: Tag: IPS(all)+TM(all+last50)	24767254	Close	Y	NQU26					0.00	47455944	24767254.35771	Good till Canceled	shimishon
Orders	2026-07-08  13:40:43.402991	2026-07-08  13:40:43.402988	47455944	Trailing Stop	1	Pending Modify	TM_6	Sell	29364.2500000				IPS(all)+TM(all+last50)	1	Auto trail order modification. Trigger price: 29375.50. Using LastModifyQuantity of 1. Using new provided price. Requested Price: 29364.75. Requested Quantity: 1	24767254	Close	Y	NQU26					0.00	47455944	24767254.35771	Good till Canceled	shimishon
Orders	2026-07-08  13:40:43.596404	2026-07-08  13:40:43.596396	47455944	Trailing Stop	1	Open	TM_6	Sell	29364.7500000				IPS(all)+TM(all+last50)	1	Trading Evaluator (Cancel/Replace complete). Info: Simulated order modify complete. Text: Tag: IPS(all)+TM(all+last50)	24767254	Close	Y	NQU26					0.00	47455944	24767254.35771	Good till Canceled	shimishon
Orders	2026-07-08  13:40:43.778462	2026-07-08  13:40:43.778460	47455944	Trailing Stop	1	Pending Modify	TM_6	Sell	29364.7500000				IPS(all)+TM(all+last50)	1	Auto trail order modification. Trigger price: 29376.25. Using LastModifyQuantity of 1. Using new provided price. Requested Price: 29365.50. Requested Quantity: 1	24767254	Close	Y	NQU26					0.00	47455944	24767254.35771	Good till Canceled	shimishon
Orders	2026-07-08  13:40:44.014224	2026-07-08  13:40:44.014220	47455944	Trailing Stop	1	Open	TM_6	Sell	29365.5000000				IPS(all)+TM(all+last50)	1	Trading Evaluator (Cancel/Replace complete). Info: Simulated order modify complete. Text: Tag: IPS(all)+TM(all+last50)	24767254	Close	Y	NQU26					0.00	47455944	24767254.35771	Good till Canceled	shimishon
Orders	2026-07-08  13:40:44.893578	2026-07-08  13:40:44.893576	47455944	Trailing Stop	1	Pending Modify	TM_6	Sell	29365.5000000				IPS(all)+TM(all+last50)	1	Auto trail order modification. Trigger price: 29376.50. Using LastModifyQuantity of 1. Using new provided price. Requested Price: 29365.75. Requested Quantity: 1	24767254	Close	Y	NQU26					0.00	47455944	24767254.35771	Good till Canceled	shimishon
Orders	2026-07-08  13:40:45.065429	2026-07-08  13:40:45.065427	47455944	Trailing Stop	1	Open	TM_6	Sell	29365.7500000				IPS(all)+TM(all+last50)	1	Trading Evaluator (Cancel/Replace complete). Info: Simulated order modify complete. Text: Tag: IPS(all)+TM(all+last50)	24767254	Close	Y	NQU26					0.00	47455944	24767254.35771	Good till Canceled	shimishon
Orders	2026-07-08  13:40:45.784739	2026-07-08  13:40:45.784736	47455944	Trailing Stop	1	Pending Modify	TM_6	Sell	29365.7500000				IPS(all)+TM(all+last50)	1	Auto trail order modification. Trigger price: 29377.00. Using LastModifyQuantity of 1. Using new provided price. Requested Price: 29366.25. Requested Quantity: 1	24767254	Close	Y	NQU26					0.00	47455944	24767254.35771	Good till Canceled	shimishon
Orders	2026-07-08  13:40:46.121878	2026-07-08  13:40:46.121875	47455944	Trailing Stop	1	Open	TM_6	Sell	29366.2500000				IPS(all)+TM(all+last50)	1	Trading Evaluator (Cancel/Replace complete). Info: Simulated order modify complete. Text: Tag: IPS(all)+TM(all+last50)	24767254	Close	Y	NQU26					0.00	47455944	24767254.35771	Good till Canceled	shimishon
Orders	2026-07-08  13:40:46.408947	2026-07-08  13:40:46.408944	47455944	Trailing Stop	1	Filled	TM_6	Sell	29366.2500000		29367.2500000	1	IPS(all)+TM(all+last50)	1	Trading Evaluator (Filled). Info: Trade simulation fill. Bid: 29367.25 Ask: 29368.75 Last: 29366.25. Text: Tag: IPS(all)+TM(all+last50)	24767254	Close	Y	NQU26		47455944.1			0.00	47455944	24767254.35771	Good till Canceled	shimishon
Positions	2026-07-08  13:40:46.408954	00:00:00.000000			1	Unspecified	TM_6								Updated Internal Position Quantity to 0. Previous: 1. Fill of InternalOrderID: 24767254			N	NQU26					0.00				
Fills	2026-07-08  13:40:46.408960	2026-07-08  13:40:47.106000	47455944	Trailing Stop	1	Filled	TM_6	Sell	29366.2500000		29367.2500000	1	IPS(all)+TM(all+last50)		Trading Evaluator (Filled). Info: Trade simulation fill. Bid: 29367.25 Ask: 29368.75 Last: 29366.25. Text: Tag: IPS(all)+TM(all+last50)	24767254	Close	Y	NQU26		47455944.1	29381.2500000	29365.0000000	0.00	47455944	24767254.35771	Good till Canceled	shimishon
Positions	2026-07-08  13:40:46.409138	00:00:00.000000				Unspecified	TM_6								Updated Service Position Quantity to 0. Previous: 1			N	NQU26					0.00				
Orders	2026-07-08  13:40:46.517092	2026-07-08  13:40:46.517086	47455944	Trailing Stop	1	Pending Cancel	TM_6	Sell	29366.2500000		29367.2500000	1	IPS(all)+TM(all+last50)		Auto-trade canceled order: NQU26 [CBV][M]  Delta 100v #2 | Autotrader V1.3	24767254	Close	Y	NQU26		47455944.1			0.00	47455944	24767254.35771	Good till Canceled	shimishon
Orders	2026-07-08  13:40:46.517254	2026-07-08  13:40:46.517252	47455190	Limit	1	Open	TM_6	Sell	32068.5000000				IPS(all)+TM(all+last50)		Initiating: Auto-trade: NQU26 [CBV][M]  Delta 100v #2 | Autotrader V1.3 | Canceling all orders | Source: ACSIL Cancel All Orders | Bar start date-time: 2026-07-08  09:40:15.963	24766711	Close	Y	NQU26					0.00	47455190	24766711.83986	Good till Canceled	
Orders	2026-07-08  13:40:46.517270	2026-07-08  13:40:46.517267	47455190	Limit	1	Pending Cancel	TM_6	Sell	32068.5000000				IPS(all)+TM(all+last50)		Auto-trade: NQU26 [CBV][M]  Delta 100v #2 | Autotrader V1.3 | Canceling all orders | Source: ACSIL Cancel All Orders | Bar start date-time: 2026-07-08  09:40:15.963	24766711	Close	Y	NQU26					0.00	47455190	24766711.83986	Good till Canceled	
Orders	2026-07-08  13:40:46.517296	2026-07-08  13:40:46.517295	47455792	Limit	1	Pending Cancel	TM_6	Sell	32008.5000000				IPS(all)+TM(all+last50)		Auto-trade: NQU26 [CBV][M]  Delta 100v #2 | Autotrader V1.3 | Canceling all orders | Source: ACSIL Cancel All Orders | Bar start date-time: 2026-07-08  09:40:15.963	24767120	Close	Y	NQU26					0.00	47455792	24767120.23756	Good till Canceled	
Orders	2026-07-08  13:40:46.517308	2026-07-08  13:40:46.517308	47455944	Trailing Stop	1	Pending Cancel	TM_6	Sell	29366.2500000		29367.2500000	1	IPS(all)+TM(all+last50)		Canceling of order is being delayed. (Auto-trade: NQU26 [CBV][M]  Delta 100v #2 | Autotrader V1.3 | Canceling all orders | Source: ACSIL Cancel All Orders | Bar start date-time: 2026-07-08  09:40:15.963)	24767254	Close	Y	NQU26		47455944.1			0.00	47455944	24767254.35771	Good till Canceled	
Orders	2026-07-08  13:40:46.801229	2026-07-08  13:40:46.801225	47455944	Trailing Stop	1	Filled	TM_6	Sell	29366.2500000		29367.2500000	1	IPS(all)+TM(all+last50)		Order cancellation failed | Trading Evaluator (Order cancel reject). Info: Message rate limit reached	24767254	Close	Y	NQU26		47455944.1			0.00	47455944	24767254.35771	Good till Canceled	
Orders	2026-07-08  13:40:46.801262	2026-07-08  13:40:46.801260	47455190	Limit	1	Open	TM_6	Sell	32068.5000000				IPS(all)+TM(all+last50)		Order cancellation failed | Trading Evaluator (Order cancel reject). Info: Message rate limit reached	24766711	Close	Y	NQU26					0.00	47455190	24766711.83986	Good till Canceled	
Orders	2026-07-08  13:40:46.801282	2026-07-08  13:40:46.801280	47455792	Limit	1	Open	TM_6	Sell	32008.5000000				IPS(all)+TM(all+last50)		Order cancellation failed | Trading Evaluator (Order cancel reject). Info: Message rate limit reached	24767120	Close	Y	NQU26					0.00	47455792	24767120.23756	Good till Canceled	
Orders	2026-07-08  13:40:46.899348	2026-07-08  13:40:46.899346	47455190	Limit	1	Open	TM_6	Sell	32068.5000000				IPS(all)+TM(all+last50)		Initiating: Auto-trade: NQU26 [CBV][M]  Delta 100v #2 | Autotrader V1.3 | Canceling all orders | Source: ACSIL Cancel All Orders | Bar start date-time: 2026-07-08  09:40:15.963	24766711	Close	Y	NQU26					0.00	47455190	24766711.83986	Good till Canceled	
Orders	2026-07-08  13:40:46.899373	2026-07-08  13:40:46.899369	47455190	Limit	1	Pending Cancel	TM_6	Sell	32068.5000000				IPS(all)+TM(all+last50)		Auto-trade: NQU26 [CBV][M]  Delta 100v #2 | Autotrader V1.3 | Canceling all orders | Source: ACSIL Cancel All Orders | Bar start date-time: 2026-07-08  09:40:15.963	24766711	Close	Y	NQU26					0.00	47455190	24766711.83986	Good till Canceled	
Orders	2026-07-08  13:40:46.899421	2026-07-08  13:40:46.899419	47455792	Limit	1	Pending Cancel	TM_6	Sell	32008.5000000				IPS(all)+TM(all+last50)		Auto-trade: NQU26 [CBV][M]  Delta 100v #2 | Autotrader V1.3 | Canceling all orders | Source: ACSIL Cancel All Orders | Bar start date-time: 2026-07-08  09:40:15.963	24767120	Close	Y	NQU26					0.00	47455792	24767120.23756	Good till Canceled	
Orders	2026-07-08  13:40:47.050778	2026-07-08  13:40:47.050768	47455190	Limit	1	Canceled	TM_6	Sell	32068.5000000				IPS(all)+TM(all+last50)		Trading Evaluator (Canceled). Info: Simulated order canceled. Text: Tag: IPS(all)+TM(all+last50)	24766711	Close	Y	NQU26					0.00	47455190	24766711.83986	Good till Canceled	shimishon
Orders	2026-07-08  13:40:47.212566	2026-07-08  13:40:47.212559	47455792	Limit	1	Canceled	TM_6	Sell	32008.5000000				IPS(all)+TM(all+last50)		Trading Evaluator (Canceled). Info: Simulated order canceled. Text: Tag: IPS(all)+TM(all+last50)	24767120	Close	Y	NQU26					0.00	47455792	24767120.23756	Good till Canceled	shimishon
Positions	2026-07-08  13:40:57.273770	00:00:00.000000				Unspecified	TM_6								Removing Position with quantity of 0			N	NQU26					0.00				
Orders	2026-07-08  13:53:19.238650	2026-07-08  13:53:19.238638		Market	3	Order Sent	TM_6	Buy					IPS(all)+TM(all+last50)		Auto-trade: NQU26 [CBV][M]  Delta 100v #2 | Autotrader V1.3 | BuyEntry | IPS(all)+TM(all+last50) | Bar start date-time: 2026-07-08  09:53:19.906 | Last: 29354.25 | AOE=false | AOU=false	24768442	Open	Y	NQU26					0.00			Good till Canceled	
Orders	2026-07-08  13:53:19.465440	2026-07-08  13:53:19.465436	47457467	Market	3	Pending Open	TM_6	Buy					IPS(all)+TM(all+last50)		Trading Evaluator (New). Info: Order from DTC client #3445. Sierra Chart. 89.139.146.193. Username:shimishon | Client text: Tag: IPS(all)+TM(all+last50). Text: Tag: IPS(all)+TM(all+last50)	24768442	Open	Y	NQU26					0.00		24768442.12509	Good till Canceled	shimishon
Orders	2026-07-08  13:53:19.466239	2026-07-08  13:53:19.466236	47457467	Market	3	Open	TM_6	Buy					IPS(all)+TM(all+last50)		Trading Evaluator (Order update). Info: Simulated order accepted. Text: Tag: IPS(all)+TM(all+last50)	24768442	Open	Y	NQU26					0.00	47457467	24768442.12509	Good till Canceled	shimishon
Orders	2026-07-08  13:53:19.466269	2026-07-08  13:53:19.466268	47457467	Market	3	Filled	TM_6	Buy			29358.0000000	3	IPS(all)+TM(all+last50)		Trading Evaluator (Filled). Info: Trade simulation fill. Bid: 29356.25 Ask: 29358.00 Last: 29356.50. Text: Tag: IPS(all)+TM(all+last50)	24768442	Open	Y	NQU26		47457467.1			0.00	47457467	24768442.12509	Good till Canceled	shimishon
Positions	2026-07-08  13:53:19.466281	00:00:00.000000			3	Unspecified	TM_6							3	Updated Internal Position Quantity to 3. Previous: 0. Fill of InternalOrderID: 24768442			N	NQU26					0.00				
Fills	2026-07-08  13:53:19.466287	2026-07-08  13:53:20.274000	47457467	Market	3	Filled	TM_6	Buy			29358.0000000	3	IPS(all)+TM(all+last50)	3	Trading Evaluator (Filled). Info: Trade simulation fill. Bid: 29356.25 Ask: 29358.00 Last: 29356.50. Text: Tag: IPS(all)+TM(all+last50)	24768442	Open	Y	NQU26		47457467.1			0.00	47457467	24768442.12509	Good till Canceled	shimishon
Positions	2026-07-08  13:53:19.466514	00:00:00.000000				Unspecified	TM_6							3	Updated Service Position Quantity to 3. Previous: 0			N	NQU26					0.00				
Orders	2026-07-08  13:53:19.641370	2026-07-08  13:53:19.641366		Stop Limit	3	Order Sent	TM_6	Sell	29311.2500000	29301.2500000			IPS(all)+TM(all+last50)	3	Auto-trade: NQU26 [CBV][M]  Delta 100v #2 | Autotrader V1.3 | SellEntry | IPS(all)+TM(all+last50) | Bar start date-time: 2026-07-08  09:53:19.906 | Last: 29359.5 | Scaling out | AOE=false | AOU=false	24768465	Close	Y	NQU26					0.00			Good till Canceled	
Orders	2026-07-08  13:53:19.641694	2026-07-08  13:53:19.641690		Limit	1	Order Sent	TM_6	Sell	29385.0000000				IPS(all)+TM(all+last50)	3	Auto-trade: NQU26 [CBV][M]  Delta 100v #2 | Autotrader V1.3 | SellEntry | IPS(all)+TM(all+last50) | Bar start date-time: 2026-07-08  09:53:19.906 | Last: 29359.5 | Scaling out | AOE=false | AOU=false	24768466	Close	Y	NQU26					0.00			Good till Canceled	
Orders	2026-07-08  13:53:19.641864	2026-07-08  13:53:19.641860		Limit	1	Order Sent	TM_6	Sell	29412.0000000				IPS(all)+TM(all+last50)	3	Auto-trade: NQU26 [CBV][M]  Delta 100v #2 | Autotrader V1.3 | SellEntry | IPS(all)+TM(all+last50) | Bar start date-time: 2026-07-08  09:53:19.906 | Last: 29359.5 | Scaling out | AOE=false | AOU=false	24768467	Close	Y	NQU26					0.00			Good till Canceled	
Orders	2026-07-08  13:53:19.642028	2026-07-08  13:53:19.642024		Limit	1	Order Sent	TM_6	Sell	32052.0000000				IPS(all)+TM(all+last50)	3	Auto-trade: NQU26 [CBV][M]  Delta 100v #2 | Autotrader V1.3 | SellEntry | IPS(all)+TM(all+last50) | Bar start date-time: 2026-07-08  09:53:19.906 | Last: 29359.5 | Scaling out | AOE=false | AOU=false	24768468	Close	Y	NQU26					0.00			Good till Canceled	
Orders	2026-07-08  13:53:19.880742	2026-07-08  13:53:19.880740	47457490	Stop Limit	3	Pending Open	TM_6	Sell	29311.2500000	29301.2500000			IPS(all)+TM(all+last50)	3	Trading Evaluator (New). Info: Order from DTC client #3445. Sierra Chart. 89.139.146.193. Username:shimishon | Client text: Tag: IPS(all)+TM(all+last50). Text: Tag: IPS(all)+TM(all+last50)	24768465	Close	Y	NQU26					0.00		24768465.36598	Good till Canceled	shimishon
Orders	2026-07-08  13:53:19.880760	2026-07-08  13:53:19.880758	47457490	Stop Limit	3	Open	TM_6	Sell	29311.2500000	29301.2500000			IPS(all)+TM(all+last50)	3	Trading Evaluator (Order update). Info: Simulated order accepted. Text: Tag: IPS(all)+TM(all+last50)	24768465	Close	Y	NQU26					0.00	47457490	24768465.36598	Good till Canceled	shimishon
Orders	2026-07-08  13:53:19.880787	2026-07-08  13:53:19.880785	47457491	Limit	1	Pending Open	TM_6	Sell	29385.0000000				IPS(all)+TM(all+last50)	3	Trading Evaluator (New). Info: Order from DTC client #3445. Sierra Chart. 89.139.146.193. Username:shimishon | Client text: Tag: IPS(all)+TM(all+last50). Text: Tag: IPS(all)+TM(all+last50)	24768466	Close	Y	NQU26					0.00		24768466.66621	Good till Canceled	shimishon
Orders	2026-07-08  13:53:19.880801	2026-07-08  13:53:19.880799	47457491	Limit	1	Open	TM_6	Sell	29385.0000000				IPS(all)+TM(all+last50)	3	Trading Evaluator (Order update). Info: Simulated order accepted. Text: Tag: IPS(all)+TM(all+last50)	24768466	Close	Y	NQU26					0.00	47457491	24768466.66621	Good till Canceled	shimishon
Orders	2026-07-08  13:53:19.880823	2026-07-08  13:53:19.880821	47457492	Limit	1	Pending Open	TM_6	Sell	29412.0000000				IPS(all)+TM(all+last50)	3	Trading Evaluator (New). Info: Order from DTC client #3445. Sierra Chart. 89.139.146.193. Username:shimishon | Client text: Tag: IPS(all)+TM(all+last50). Text: Tag: IPS(all)+TM(all+last50)	24768467	Close	Y	NQU26					0.00		24768467.21157	Good till Canceled	shimishon
Orders	2026-07-08  13:53:19.880838	2026-07-08  13:53:19.880836	47457492	Limit	1	Open	TM_6	Sell	29412.0000000				IPS(all)+TM(all+last50)	3	Trading Evaluator (Order update). Info: Simulated order accepted. Text: Tag: IPS(all)+TM(all+last50)	24768467	Close	Y	NQU26					0.00	47457492	24768467.21157	Good till Canceled	shimishon
Orders	2026-07-08  13:53:19.880859	2026-07-08  13:53:19.880857	47457493	Limit	1	Pending Open	TM_6	Sell	32052.0000000				IPS(all)+TM(all+last50)	3	Trading Evaluator (New). Info: Order from DTC client #3445. Sierra Chart. 89.139.146.193. Username:shimishon | Client text: Tag: IPS(all)+TM(all+last50). Text: Tag: IPS(all)+TM(all+last50)	24768468	Close	Y	NQU26					0.00		24768468.41812	Good till Canceled	shimishon
Orders	2026-07-08  13:53:19.880872	2026-07-08  13:53:19.880871	47457493	Limit	1	Open	TM_6	Sell	32052.0000000				IPS(all)+TM(all+last50)	3	Trading Evaluator (Order update). Info: Simulated order accepted. Text: Tag: IPS(all)+TM(all+last50)	24768468	Close	Y	NQU26					0.00	47457493	24768468.41812	Good till Canceled	shimishon
Orders	2026-07-08  13:55:02.101450	2026-07-08  13:55:02.101448	47457490	Stop Limit	3	Filled	TM_6	Sell	29311.2500000	29301.2500000	29311.0000000	3	IPS(all)+TM(all+last50)	3	Trading Evaluator (Filled). Info: Trade simulation fill. Bid: 29311.00 Ask: 29311.75 Last: 29311.00. Text: Tag: IPS(all)+TM(all+last50)	24768465	Close	Y	NQU26		47457490.1			0.00	47457490	24768465.36598	Good till Canceled	shimishon
Positions	2026-07-08  13:55:02.101455	00:00:00.000000			3	Unspecified	TM_6								Updated Internal Position Quantity to 0. Previous: 3. Fill of InternalOrderID: 24768465			N	NQU26					0.00				
Fills	2026-07-08  13:55:02.101457	2026-07-08  13:55:02.860000	47457490	Stop Limit	3	Filled	TM_6	Sell	29311.2500000	29301.2500000	29311.0000000	3	IPS(all)+TM(all+last50)		Trading Evaluator (Filled). Info: Trade simulation fill. Bid: 29311.00 Ask: 29311.75 Last: 29311.00. Text: Tag: IPS(all)+TM(all+last50)	24768465	Close	Y	NQU26		47457490.1	29362.9993437	29311.0000000	0.00	47457490	24768465.36598	Good till Canceled	shimishon
Positions	2026-07-08  13:55:02.101599	00:00:00.000000				Unspecified	TM_6								Updated Service Position Quantity to 0. Previous: 3			N	NQU26					0.00				
Orders	2026-07-08  13:55:02.198966	2026-07-08  13:55:02.198965	47457491	Limit	1	Open	TM_6	Sell	29385.0000000				IPS(all)+TM(all+last50)		Initiating: Auto-trade: NQU26 [CBV][M]  Delta 100v #2 | Autotrader V1.3 | Canceling all orders | Source: ACSIL Cancel All Orders | Bar start date-time: 2026-07-08  09:54:11.433	24768466	Close	Y	NQU26					0.00	47457491	24768466.66621	Good till Canceled	shimishon
Orders	2026-07-08  13:55:02.198977	2026-07-08  13:55:02.198975	47457491	Limit	1	Pending Cancel	TM_6	Sell	29385.0000000				IPS(all)+TM(all+last50)		Auto-trade: NQU26 [CBV][M]  Delta 100v #2 | Autotrader V1.3 | Canceling all orders | Source: ACSIL Cancel All Orders | Bar start date-time: 2026-07-08  09:54:11.433	24768466	Close	Y	NQU26					0.00	47457491	24768466.66621	Good till Canceled	
Orders	2026-07-08  13:55:02.198997	2026-07-08  13:55:02.198996	47457492	Limit	1	Pending Cancel	TM_6	Sell	29412.0000000				IPS(all)+TM(all+last50)		Auto-trade: NQU26 [CBV][M]  Delta 100v #2 | Autotrader V1.3 | Canceling all orders | Source: ACSIL Cancel All Orders | Bar start date-time: 2026-07-08  09:54:11.433	24768467	Close	Y	NQU26					0.00	47457492	24768467.21157	Good till Canceled	
Orders	2026-07-08  13:55:02.199005	2026-07-08  13:55:02.199004	47457493	Limit	1	Pending Cancel	TM_6	Sell	32052.0000000				IPS(all)+TM(all+last50)		Auto-trade: NQU26 [CBV][M]  Delta 100v #2 | Autotrader V1.3 | Canceling all orders | Source: ACSIL Cancel All Orders | Bar start date-time: 2026-07-08  09:54:11.433	24768468	Close	Y	NQU26					0.00	47457493	24768468.41812	Good till Canceled	
Orders	2026-07-08  13:55:02.494294	2026-07-08  13:55:02.494291	47457491	Limit	1	Canceled	TM_6	Sell	29385.0000000				IPS(all)+TM(all+last50)		Trading Evaluator (Canceled). Info: Simulated order canceled. Text: Tag: IPS(all)+TM(all+last50)	24768466	Close	Y	NQU26					0.00	47457491	24768466.66621	Good till Canceled	shimishon
Orders	2026-07-08  13:55:02.494331	2026-07-08  13:55:02.494330	47457492	Limit	1	Canceled	TM_6	Sell	29412.0000000				IPS(all)+TM(all+last50)		Trading Evaluator (Canceled). Info: Simulated order canceled. Text: Tag: IPS(all)+TM(all+last50)	24768467	Close	Y	NQU26					0.00	47457492	24768467.21157	Good till Canceled	shimishon
Orders	2026-07-08  13:55:02.494350	2026-07-08  13:55:02.494349	47457493	Limit	1	Canceled	TM_6	Sell	32052.0000000				IPS(all)+TM(all+last50)		Trading Evaluator (Canceled). Info: Simulated order canceled. Text: Tag: IPS(all)+TM(all+last50)	24768468	Close	Y	NQU26					0.00	47457493	24768468.41812	Good till Canceled	shimishon
Positions	2026-07-08  13:55:13.588796	00:00:00.000000				Unspecified	TM_6								Removing Position with quantity of 0			N	NQU26					0.00				
Orders	2026-07-08  13:57:11.646592	2026-07-08  13:57:11.646584		Market	3	Order Sent	TM_6	Buy					IPS(all)+TM(all+last50)		Auto-trade: NQU26 [CBV][M]  Delta 100v #2 | Autotrader V1.3 | BuyEntry | IPS(all)+TM(all+last50) | Bar start date-time: 2026-07-08  09:57:12.306 | Last: 29343.5 | AOE=false | AOU=false	24768754	Open	Y	NQU26					0.00			Good till Canceled	
Orders	2026-07-08  13:57:11.844744	2026-07-08  13:57:11.844742	47457936	Market	3	Pending Open	TM_6	Buy					IPS(all)+TM(all+last50)		Trading Evaluator (New). Info: Order from DTC client #3445. Sierra Chart. 89.139.146.193. Username:shimishon | Client text: Tag: IPS(all)+TM(all+last50). Text: Tag: IPS(all)+TM(all+last50)	24768754	Open	Y	NQU26					0.00		24768754.54175	Good till Canceled	shimishon
Orders	2026-07-08  13:57:11.844754	2026-07-08  13:57:11.844754	47457936	Market	3	Open	TM_6	Buy					IPS(all)+TM(all+last50)		Trading Evaluator (Order update). Info: Simulated order accepted. Text: Tag: IPS(all)+TM(all+last50)	24768754	Open	Y	NQU26					0.00	47457936	24768754.54175	Good till Canceled	shimishon
Orders	2026-07-08  13:57:11.844763	2026-07-08  13:57:11.844763	47457936	Market	3	Filled	TM_6	Buy			29344.7500000	3	IPS(all)+TM(all+last50)		Trading Evaluator (Filled). Info: Trade simulation fill. Bid: 29343.50 Ask: 29344.75 Last: 29345.00. Text: Tag: IPS(all)+TM(all+last50)	24768754	Open	Y	NQU26		47457936.1			0.00	47457936	24768754.54175	Good till Canceled	shimishon
Positions	2026-07-08  13:57:11.844769	00:00:00.000000			3	Unspecified	TM_6							3	Updated Internal Position Quantity to 3. Previous: 0. Fill of InternalOrderID: 24768754			N	NQU26					0.00				
Fills	2026-07-08  13:57:11.844772	2026-07-08  13:57:12.611000	47457936	Market	3	Filled	TM_6	Buy			29344.7500000	3	IPS(all)+TM(all+last50)	3	Trading Evaluator (Filled). Info: Trade simulation fill. Bid: 29343.50 Ask: 29344.75 Last: 29345.00. Text: Tag: IPS(all)+TM(all+last50)	24768754	Open	Y	NQU26		47457936.1			0.00	47457936	24768754.54175	Good till Canceled	shimishon
Positions	2026-07-08  13:57:11.844837	00:00:00.000000				Unspecified	TM_6							3	Updated Service Position Quantity to 3. Previous: 0			N	NQU26					0.00				
Orders	2026-07-08  13:57:12.033171	2026-07-08  13:57:12.033167		Stop Limit	3	Order Sent	TM_6	Sell	29294.2500000	29284.2500000			IPS(all)+TM(all+last50)	3	Auto-trade: NQU26 [CBV][M]  Delta 100v #2 | Autotrader V1.3 | SellEntry | IPS(all)+TM(all+last50) | Bar start date-time: 2026-07-08  09:57:12.306 | Last: 29344.25 | Scaling out | AOE=false | AOU=false	24768767	Close	Y	NQU26					0.00			Good till Canceled	
Orders	2026-07-08  13:57:12.033518	2026-07-08  13:57:12.033513		Limit	1	Order Sent	TM_6	Sell	29372.5000000				IPS(all)+TM(all+last50)	3	Auto-trade: NQU26 [CBV][M]  Delta 100v #2 | Autotrader V1.3 | SellEntry | IPS(all)+TM(all+last50) | Bar start date-time: 2026-07-08  09:57:12.306 | Last: 29344.25 | Scaling out | AOE=false | AOU=false	24768768	Close	Y	NQU26					0.00			Good till Canceled	
